date,time,number,abbr,sector,status,value
2004-06-30,10:02:12.133,DSBCFQ-R,EVHC,Health Services,MERGED,0.0
2004-06-30,10:02:12.133,QWV5DL-R,EW,Health Technology,MERGED,0.0
2004-06-30,10:02:12.133,FS32CR-R,FAST,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.133,TSCB80-R,FBNIQ,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.133,SQFMK3-R,FDS,Technology Services,MERGED,0.0
2004-06-30,10:02:12.133,K38W6R-R,FICO,Technology Services,MERGED,0.0
2004-06-30,10:02:12.133,VYQ02C-R,FLS,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.133,L8MWPF-R,FLYIQ,Transportation,MERGED,0.0
2004-06-30,10:02:12.133,PM2MNW-R,GATX,Transportation,MERGED,0.0
2004-06-30,10:02:12.133,CTYNJ1-R,GE,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,QR56YK-R,GGP,Finance,MERGED,0.0
2004-06-30,10:02:12.134,PJNRWM-R,GIB,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,JYWMBW-R,GILD,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,JQY6HQ-R,GISX,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,TJG6RZ-R,GLYT,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,Q53D75-R,GME,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,TSJ4FJ-R,GNCMA,Communications,MERGED,0.0
2004-06-30,10:02:12.134,G5LLGF-R,GSS,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,R086N3-R,GTK,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,G6QL68-R,GTY,Finance,MERGED,0.0
2004-06-30,10:02:12.134,FVDB8M-R,GVHR,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,D0G1GY-R,GYMB,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,KPKYRY-R,HAIN,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,H7DGWR-R,HAS,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,CZB1R3-R,HDLM,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,KSWML9-R,HFC,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,MMMNG3-R,HGTXU,Miscellaneous,MERGED,0.0
2004-06-30,10:02:12.134,CX1BWR-R,HOFT,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,P5BP94-R,HOG,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,D1LNDC-R,HPOL,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,LQ7KY5-R,HRB,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,KB74SS-R,HRC,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,RQXL78-R,HSIC,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,FQYV5P-R,HTG,Finance,MERGED,0.0
2004-06-30,10:02:12.134,K28PRH-R,HW,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,D2QWLF-R,HYSL,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,V3L076-R,ICUI,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,SY7R67-R,IDMCQ,Finance,MERGED,0.0
2004-06-30,10:02:12.134,D1QVD9-R,IDR,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,TLSHMT-R,IESC,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.134,NV7K28-R,IFF,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,CPDQQS-R,IMDC.XX1,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,X45LCD-R,INET.XX11,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,PKZ83M-R,INTL.XX1,Communications,MERGED,0.0
2004-06-30,10:02:12.134,HLW58K-R,IPAR,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,PJPF47-R,IPS.XX9,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,CDB4PJ-R,IRGI,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,PRLW4H-R,ITG,Finance,MERGED,0.0
2004-06-30,10:02:12.134,SC3XNZ-R,IVC,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,N6Z3ML-R,JCI.XX1,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,RMHZV5-R,JNC,Finance,MERGED,0.0
2004-06-30,10:02:12.134,TVNTM3-R,JOE,Finance,MERGED,0.0
2004-06-30,10:02:12.134,GYG61J-R,JW.A,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,D0MCMY-R,JW.B,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,JPTF52-R,K,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,NRTGWT-R,KEA,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,C4CX1F-R,KEYS.XX2,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,D2RCHW-R,KG,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,BQWWY7-R,KMB,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,FJ0T1W-R,KOMG,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.134,SGNJQV-R,KRO,Process Industries,MERGED,0.0
2004-06-30,10:02:12.134,DF3RGH-R,KROL,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,FFRDST-R,KSWS,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,GNC42T-R,KTO,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,DH6YTP-R,LABH.XX1,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,TLQHTY-R,LAWS,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,RVBG4M-R,LCII,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,NDN14P-R,LEE,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,BYKL46-R,LII,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,V1HLCR-R,LIN.XX1,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,D1RCCS-R,LM,Finance,MERGED,0.0
2004-06-30,10:02:12.134,H8NQRL-R,LNCE,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,CHKL7S-R,LOW,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,TBR1WQ-R,LPNT,Health Services,MERGED,0.0
2004-06-30,10:02:12.134,PSM3QT-R,LZB,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,NLB51Z-R,MANH,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,CP777M-R,MANT,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,K38HHD-R,MAR,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,X0RZZ9-R,MAY.XX9,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,NYJHHY-R,MCK,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,SHNJVY-R,MDCC,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,QKG58D-R,MEG.XX1,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,NPPDWT-R,MFA,Finance,MERGED,0.0
2004-06-30,10:02:12.134,VS0RYZ-R,MGEE,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,B28MQ9-R,MGRC,Finance,MERGED,0.0
2004-06-30,10:02:12.134,DQ6GRW-R,MHO,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,NW8BQ3-R,MKC,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,SD8B66-R,MKC.V,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,V6ZQWF-R,MLM,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,DBNVQ8-R,MMS,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,LWYHC6-R,MMSI,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,L6HSMD-R,MNIQQ,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,CQJ7K5-R,MOVIQ,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,CP789N-R,MPX,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,HHG653-R,MRD.XX1,Process Industries,MERGED,0.0
2004-06-30,10:02:12.134,LRHPJW-R,MTH,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,TQ7P1D-R,MTLG,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.134,TSHY1B-R,MTLQQ,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,JFVPLJ-R,NCRX,Health Services,MERGED,0.0
2004-06-30,10:02:12.134,CGGG4R-R,NEM,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,M9FD89-R,NEV.XX1,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,WXGS0C-R,NEWCQ,Finance,MERGED,0.0
2004-06-30,10:02:12.134,PJSRHC-R,NHC,Health Services,MERGED,0.0
2004-06-30,10:02:12.134,RT78ZK-R,NHI,Finance,MERGED,0.0
2004-06-30,10:02:12.134,RMJM0R-R,NJR,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,VNMTTH-R,NKE,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,KDHCQP-R,NLOK,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,S48W7Z-R,NOVN.XX2,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,F04DYS-R,NS,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,XC0PXG-R,NSCN,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,LSJWZ3-R,NSIT,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,N4NDW9-R,NST,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,JBFQH2-R,NTY,Health Technology,MERGED,0.0
2004-06-30,10:02:12.134,TLPRD7-R,NWN,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,KC80KP-R,NXL.XX1,Finance,MERGED,0.0
2004-06-30,10:02:12.134,G4B58F-R,OA,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.134,FGVZR8-R,OFC,Finance,MERGED,0.0
2004-06-30,10:02:12.134,FNKNQ2-R,OGE,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,NGW97P-R,OKE,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.134,D8D820-R,OMC,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,J861LP-R,OMM,Transportation,MERGED,0.0
2004-06-30,10:02:12.134,XG97KR-R,OO,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,N5NLBK-R,OPY,Finance,MERGED,0.0
2004-06-30,10:02:12.134,NJ0MMV-R,OTEX,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,DCYMKL-R,OUTR,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,CRNBH3-R,PAA,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.134,MXPVS0-R,PACR,Transportation,MERGED,0.0
2004-06-30,10:02:12.134,V0C3QG-R,PALDF,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,SNBZ7F-R,PBG,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,C5CPSB-R,PCG,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,VDT85V-R,PH,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,PM2QVZ-R,PII,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,LGF2FL-R,PKTR,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,B97MP0-R,PLD,Finance,MERGED,0.0
2004-06-30,10:02:12.134,FK9ZPL-R,PLD.XX2,Finance,MERGED,0.0
2004-06-30,10:02:12.134,BYJSMG-R,PNP,Finance,MERGED,0.0
2004-06-30,10:02:12.134,BV3Q9X-R,PNRA,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,C8XJ7D-R,PNW,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,TP3L3G-R,POLY,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.134,TMV83K-R,PP.XX9,Finance,MERGED,0.0
2004-06-30,10:02:12.134,HD2W66-R,PPDI,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.134,HSFL3C-R,PPG,Process Industries,MERGED,0.0
2004-06-30,10:02:12.134,WXC53Z-R,PPP.XX1,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.134,BV95R1-R,PRDO,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.134,T7CC6G-R,PRGS,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,D0GD48-R,PRMW,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.134,T8HY1V-R,PRTLQ,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.134,RPSW0P-R,PRV,Health Services,MERGED,0.0
2004-06-30,10:02:12.134,V5VGMB-R,PSD,Utilities,MERGED,0.0
2004-06-30,10:02:12.134,F039VR-R,PSSI,Distribution Services,MERGED,0.0
2004-06-30,10:02:12.134,Q402SZ-R,PTRY,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.134,LQF1C9-R,QADB,Technology Services,MERGED,0.0
2004-06-30,10:02:12.134,CHLPBT-R,QLGC,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.134,FPQ8MH-R,RCI,Communications,MERGED,0.0
2004-06-30,10:02:12.134,GX9FVZ-R,RCI.XX11,Health Services,MERGED,0.0
2004-06-30,10:02:12.134,B14762-R,RGR,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.134,L1T3SP-R,RMK,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,FJ4NDH-R,ROST,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,H3QZKC-R,RRA,Transportation,MERGED,0.0
2004-06-30,10:02:12.135,T0JL9Q-R,RRC,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,FML4HF-R,RWT,Finance,MERGED,0.0
2004-06-30,10:02:12.135,GRRPDW-R,RX,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,BPQB5X-R,RYAN.XX1,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,S277X8-R,S.XX9,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,Q1KLV4-R,SAH,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,DH6WPM-R,SCI,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,B6YVPL-R,SFA.XX9,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.135,MFY5WH-R,SGMS,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,SQLWL1-R,SGTL,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.135,LX1ND5-R,SHFL,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,KJXY2S-R,SHU,Transportation,MERGED,0.0
2004-06-30,10:02:12.135,LZBB5H-R,SITC,Finance,MERGED,0.0
2004-06-30,10:02:12.135,T6BX6Y-R,SKO,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,QHBBQM-R,SKT,Finance,MERGED,0.0
2004-06-30,10:02:12.135,T7CGDK-R,SLM,Finance,MERGED,0.0
2004-06-30,10:02:12.135,JQXJ62-R,SM,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,VLCYJX-R,SNBR,Consumer Durables,MERGED,0.0
2004-06-30,10:02:12.135,XGFDHN-R,SO,Utilities,MERGED,0.0
2004-06-30,10:02:12.135,DJD81R-R,SOGCQ,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,V3RT9N-R,SPCBQ,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,N13KC6-R,SPOK,Communications,MERGED,0.0
2004-06-30,10:02:12.135,HVQ2KJ-R,SRCL,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.135,KT121G-R,SRCP.XX1,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,VV9692-R,SRDX,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,WQK5W2-R,SRE,Utilities,MERGED,0.0
2004-06-30,10:02:12.135,DLNK3Q-R,SRZ,Health Services,MERGED,0.0
2004-06-30,10:02:12.135,BWF04Q-R,SSNC.XX1,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,KDCHB1-R,STAR.XX9,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,SHML11-R,STCI.XX10,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,CQCLPT-R,STGW,Commercial Services,MERGED,0.0
2004-06-30,10:02:12.135,LRCDBV-R,STK.XX1,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.135,WGRTJK-R,SXI,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,PTXHRQ-R,SYD,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,K28RWK-R,SYNT,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,KSV5TY-R,TAC,Utilities,MERGED,0.0
2004-06-30,10:02:12.135,GFCYSY-R,TBI.XX9,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,VXKKH3-R,TECH,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,RXMZKR-R,TII.XX9,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,FJ06YB-R,TIWIF,Communications,MERGED,0.0
2004-06-30,10:02:12.135,BK6JKQ-R,TMO,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,H7HT7W-R,TPC,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.135,GKYZP7-R,TRDO,Communications,MERGED,0.0
2004-06-30,10:02:12.135,V1C1QH-R,TRK,Consumer Services,MERGED,0.0
2004-06-30,10:02:12.135,M65GSL-R,TRZ,Finance,MERGED,0.0
2004-06-30,10:02:12.135,BRWKF0-R,TSCO,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,CHK7LG-R,TSMA.XX9,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,XKPRTS-R,TSY.XX1,Finance,MERGED,0.0
2004-06-30,10:02:12.135,V60F1Z-R,TTEK,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.135,D40H3L-R,TTI,Industrial Services,MERGED,0.0
2004-06-30,10:02:12.135,GN6RRQ-R,TXT,Electronic Technology,MERGED,0.0
2004-06-30,10:02:12.135,RT7HCR-R,TYL,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,Q634X1-R,UBA,Finance,MERGED,0.0
2004-06-30,10:02:12.135,LF5N4J-R,UCL.XX10,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,NT2TYR-R,UFPI,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,XMYTFJ-R,UHS,Health Services,MERGED,0.0
2004-06-30,10:02:12.135,B00M5L-R,UPLMQ,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,JWH9M4-R,USFC.XX1,Transportation,MERGED,0.0
2004-06-30,10:02:12.135,SDDG22-R,USM,Communications,MERGED,0.0
2004-06-30,10:02:12.135,FPNZ48-R,UVV,Consumer Non-Durables,MERGED,0.0
2004-06-30,10:02:12.135,VR1F2H-R,VAR,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,JBKVBY-R,VITL.XX1,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,MQ0Y3T-R,VMC,Non-Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,KGNQ4W-R,VRE,Finance,MERGED,0.0
2004-06-30,10:02:12.135,T9SGFY-R,WEBX,Technology Services,MERGED,0.0
2004-06-30,10:02:12.135,J2NPSW-R,WFM,Retail Trade,MERGED,0.0
2004-06-30,10:02:12.135,N91RY8-R,WFSI,Finance,MERGED,0.0
2004-06-30,10:02:12.135,V0622Q-R,WGR,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,NSYS6Y-R,WOOF.XX1,Process Industries,MERGED,0.0
2004-06-30,10:02:12.135,KNBF8S-R,WRC.XX1,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,S8Z499-R,WST,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,T2ZH1Y-R,XEC,Energy Minerals,MERGED,0.0
2004-06-30,10:02:12.135,KB791X-R,XEL,Utilities,MERGED,0.0
2004-06-30,10:02:12.135,TG4TLZ-R,YCC,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,VDVJM1-R,YRK,Producer Manufacturing,MERGED,0.0
2004-06-30,10:02:12.135,QH68ZT-R,ZOLL,Health Technology,MERGED,0.0
2004-06-30,10:02:12.135,KSZRK7-R,ZQKSQ,Consumer Non-Durables,MERGED,0.0
2004-07-07,10:02:12.876,VBJY1V-R,STR,Utilities,MERGED,0.95598829
2004-07-07,10:02:12.876,TY311P-R,SR,Utilities,MERGED,0.93992446
2004-07-07,10:02:12.876,QVP8YX-R,MATX,Transportation,MERGED,0.91497331
2004-07-07,10:02:12.876,PRH1VX-R,BDG.A,Consumer Durables,MERGED,0.91103364
2004-07-07,10:02:12.876,VFYPS3-R,IMO,Energy Minerals,MERGED,0.90623066
2004-07-07,10:02:12.876,MZZKMC-R,BDG.XX9,Consumer Durables,MERGED,0.90358761
2004-07-07,10:02:12.876,J70N5J-R,PCAR,Producer Manufacturing,MERGED,0.90246759
2004-07-07,10:02:12.876,RS288R-R,UGI,Utilities,MERGED,0.89194553
2004-07-07,10:02:12.876,DSG0D4-R,UNS,Utilities,MERGED,0.89129321
2004-07-07,10:02:12.876,DBTHKM-R,HUB.A,Producer Manufacturing,MERGED,0.89043796
2004-07-07,10:02:12.876,R998SY-R,OXY,Energy Minerals,MERGED,0.88574002
2004-07-07,10:02:12.876,DKMWR0-R,HNI,Producer Manufacturing,MERGED,0.88572853
2004-07-07,10:02:12.876,FZX1RR-R,EXP,Non-Energy Minerals,MERGED,0.87037895
2004-07-07,10:02:12.876,C6GJ92-R,MHM.XX1,Producer Manufacturing,MERGED,0.84952183
2004-07-07,10:02:12.876,NL5NGR-R,CBRL,Consumer Services,MERGED,0.84752597
2004-07-07,10:02:12.876,M4VNZ9-R,EBF,Commercial Services,MERGED,0.84679082
2004-07-07,10:02:12.876,GRMY8C-R,DHR,Health Technology,MERGED,0.84641399
2004-07-07,10:02:12.876,FV800K-R,SUN.XX1,Distribution Services,MERGED,0.84603131
2004-07-07,10:02:12.876,R85V3M-R,GFF,Producer Manufacturing,MERGED,0.83982464
2004-07-07,10:02:12.876,MVGMR1-R,HTLD,Transportation,MERGED,0.8365441
2004-07-07,10:02:12.876,XKPF5G-R,SWN,Energy Minerals,MERGED,0.83143126
2004-07-07,10:02:12.876,RK3HS8-R,STZ,Consumer Non-Durables,MERGED,0.83124601
2004-07-07,10:02:12.876,RDPT1Z-R,PVAHQ,Energy Minerals,MERGED,0.82836127
2004-07-07,10:02:12.876,BGSZCR-R,EASI.XX1,Electronic Technology,MERGED,0.82774135
2004-07-07,10:02:12.876,DMRWLY-R,ALB,Process Industries,MERGED,0.82772764
2004-07-07,10:02:12.876,PN68RD-R,ESE,Electronic Technology,MERGED,0.82301602
2004-07-07,10:02:12.876,DG3K6D-R,WRLD,Finance,MERGED,0.81680409
2004-07-07,10:02:12.876,KV4BDM-R,INT,Distribution Services,MERGED,0.81651527
2004-07-07,10:02:12.876,V4QM4M-R,WPC,Finance,MERGED,0.81449168
2004-07-07,10:02:12.876,C9W7Y9-R,NXGN,Technology Services,MERGED,0.8140601
2004-07-07,10:02:12.876,N3DZL7-R,UST.XX1,Consumer Non-Durables,MERGED,0.81384109
2004-07-07,10:02:12.876,LX2WRB-R,PENN,Consumer Services,MERGED,0.8132424
2004-07-07,10:02:12.876,CN7T72-R,ANSS,Technology Services,MERGED,0.8127606
2004-07-07,10:02:12.876,BSZJ5W-R,RAVN,Producer Manufacturing,MERGED,0.80787718
2004-07-07,10:02:12.876,TJF1JW-R,CHG.XX10,Utilities,MERGED,0.80617753
2004-07-07,10:02:12.876,L2XPR4-R,SSD,Producer Manufacturing,MERGED,0.80507405
2004-07-07,10:02:12.876,KZKFX9-R,INCLF,Non-Energy Minerals,MERGED,0.80464898
2004-07-07,10:02:12.876,KTZF10-R,CLE,Retail Trade,MERGED,0.8006573
2004-07-07,10:02:12.876,RV5YKD-R,CNI,Transportation,MERGED,0.79821914
2004-07-07,10:02:12.876,NBB648-R,CASC.XX2,Producer Manufacturing,MERGED,0.79349235
2004-07-07,10:02:12.876,FT7VMB-R,ATO,Utilities,MERGED,0.79348083
2004-07-07,10:02:12.876,LD1CWF-R,GXP,Utilities,MERGED,0.79197342
2004-07-07,10:02:12.876,WRVQ53-R,HET,Consumer Services,MERGED,0.79029723
2004-07-07,10:02:12.876,FJ4YZS-R,CAA,Consumer Durables,MERGED,0.78894995
2004-07-07,10:02:12.876,VJ2MHZ-R,RSE.XX1,Finance,MERGED,0.7846368
2004-07-07,10:02:12.876,R4M2WP-R,ROK,Producer Manufacturing,MERGED,0.78441882
2004-07-07,10:02:12.876,K4KVG8-R,KMP,Industrial Services,MERGED,0.78248022
2004-07-07,10:02:12.876,RYR8ZY-R,SCHN,Non-Energy Minerals,MERGED,0.78049706
2004-07-07,10:02:12.876,MQ15L1-R,DNEX,Health Technology,MERGED,0.77985266
2004-07-07,10:02:12.876,QG67SP-R,AVID,Technology Services,MERGED,0.77860753
2004-07-07,10:02:12.876,GGJNXG-R,NL,Producer Manufacturing,MERGED,0.77714945
2004-07-07,10:02:12.876,HKRNG5-R,JH,Technology Services,MERGED,0.77656706
2004-07-07,10:02:12.876,X59VMH-R,CPG.XX1,Finance,MERGED,0.77642577
2004-07-07,10:02:12.876,N4K1G4-R,MGA,Producer Manufacturing,MERGED,0.77546878
2004-07-07,10:02:12.876,BK5XD4-R,HNR,Energy Minerals,MERGED,0.77543911
2004-07-07,10:02:12.876,CJVSYJ-R,PIXR,Consumer Services,MERGED,0.77352059
2004-07-07,10:02:12.876,B5TG5C-R,ESRX,Retail Trade,MERGED,0.77346974
2004-07-07,10:02:12.876,BRWC0T-R,INGR,Process Industries,MERGED,0.77326897
2004-07-07,10:02:12.876,R3MS27-R,KPP,Industrial Services,MERGED,0.77196347
2004-07-07,10:02:12.876,WHW86W-R,MDU,Utilities,MERGED,0.77158689
2004-07-07,10:02:12.876,FQYW7Q-R,DVA,Health Services,MERGED,0.7703709
2004-07-07,10:02:12.876,XC0V5L-R,APSG.XX1,Electronic Technology,MERGED,0.76987023
2004-07-07,10:02:12.876,X6G60N-R,JOSB,Consumer Non-Durables,MERGED,0.76968964
2004-07-07,10:02:12.876,WQK4T1-R,ALD.XX1,Finance,MERGED,0.76620285
2004-07-07,10:02:12.876,R96813-R,RBA,Commercial Services,MERGED,0.76612281
2004-07-07,10:02:12.876,XQCN4R-R,MUR,Energy Minerals,MERGED,0.76611999
2004-07-07,10:02:12.876,PVWPB1-R,EXPD,Transportation,MERGED,0.76579174
2004-07-07,10:02:12.878,J75D6Z-R,KBH,Consumer Durables,MERGED,0.76447694
2004-07-07,10:02:12.878,P4BZRB-R,ADTN,Electronic Technology,MERGED,0.76414537
2004-07-07,10:02:12.878,KPLFPD-R,TREX,Non-Energy Minerals,MERGED,0.7590012
2004-07-07,10:02:12.878,T2ZBST-R,BLC,Consumer Services,MERGED,0.75565483
2004-07-07,10:02:12.878,HSJT8D-R,BAM,Finance,MERGED,0.75546149
2004-07-07,10:02:12.878,GFJPVD-R,MATW,Producer Manufacturing,MERGED,0.74745723
